Price,Area,rooms,type,City_District,Date
140000,105.0,4,new,"Tashkent, Almazar district","June 25, 2023"
102327,93.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
125000,100.0,4,new,"Tashkent, Almazar district","June 25, 2023"
93500,97.0,4,new,"Tashkent, Yunusabad district","June 24, 2023"
100000,102.97,4,new,"Tashkent, Yunusabad district","June 25, 2023"
85000,92.0,4,new,"Tashkent, Chilanzar district","June 23, 2023"
70000,100.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
84000,78.0,4,new,"Tashkent, Chilanzar district","June 23, 2023"
92000,105.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
145000,175.0,4,new,"Tashkent, Chilanzar district","June 11, 2023"
129000,87.58,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
60000,100.0,4,new,"Tashkent, Sergeli district","June 23, 2023"
80000,69.5,4,new,"Tashkent, Uchtepinsky district","June 24, 2023"
180000,130.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
186000,110.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
92532,92.0,4,new,"Tashkent, Sergeli district","June 23, 2023"
80000,114.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
77500,120.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
70000,91.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
135000,120.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
145000,100.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
136000,100.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
95000,76.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
180000,110.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
62500,94.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
150000,100.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
120000,95.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
79500,76.0,4,new,"Tashkent, Uchtepinsky district","June 25, 2023"
65000,96.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
125000,95.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
80000,85.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
90000,110.0,4,new,"Tashkent, Almazar district","June 25, 2023"
86000,90.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
195000,130.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
120000,73.28,4,new,"Tashkent, Mirabad district","June 25, 2023"
107000,73.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
67500,92.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
133000,104.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
84000,80.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
98000,102.3,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
90000,80.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
85000,79.17,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
111500,98.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
101500,84.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
205000,125.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
95000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
85000,96.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
97000,94.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
65000,87.0,4,new,"Tashkent, Almazar district","June 25, 2023"
90000,100.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
119000,80.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
180000,110.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
76000,76.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
329000,282.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
75000,72.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
117000,88.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
140000,124.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
86000,75.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
206000,132.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
85500,80.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
110000,95.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
89000,65.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
73500,96.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
88000,89.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
107000,80.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
145000,95.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
131000,100.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
88000,85.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
72000,80.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
60000,96.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
92000,92.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
177000,112.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
91000,78.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
77000,80.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
96000,76.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
87000,80.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
135000,110.0,4,new,"Tashkent, Almazar district","June 25, 2023"
91000,98.8,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
90000,88.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
126000,110.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
140000,100.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
135000,95.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
220000,130.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
77000,91.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
93500,92.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
225000,163.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
100000,92.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
195000,85.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
95000,79.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
85000,90.0,4,new,"Tashkent, Almazar district","June 25, 2023"
107000,95.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
160000,80.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
102000,90.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
87000,92.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
93000,98.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
70000,79.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
119000,100.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
98000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
95000,74.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
120000,105.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
185000,170.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
100000,100.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
75500,87.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
100000,105.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
100000,92.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
90000,100.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
85000,80.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
84000,85.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
78000,78.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
81000,92.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
89800,96.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
117000,82.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
100000,97.0,4,new,"Tashkent, Almazar district","June 25, 2023"
82500,85.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
87000,78.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
92000,90.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
97000,92.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
124000,100.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
139900,135.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
98000,100.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
130000,90.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
74500,98.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
78000,102.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
72000,98.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
121000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
91000,92.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
93000,85.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
175000,112.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
119000,94.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
100000,80.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
92000,80.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
77000,146.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
75000,96.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
85000,105.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
85500,85.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
180000,110.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
67000,82.0,4,new,"Tashkent, Almazar district","June 25, 2023"
107000,100.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
107000,75.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
88000,80.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
106000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
68909,94.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
81000,84.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
230000,152.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
80000,90.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
135000,118.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
79500,110.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
96000,90.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
80000,84.0,4,new,"Tashkent, Almazar district","June 25, 2023"
115000,100.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
72000,82.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
400000,280.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
72500,80.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
210000,135.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
465000,216.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
335000,256.0,4,new,"Tashkent, Uchtepinsky district","June 25, 2023"
95000,92.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
90500,94.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
80500,99.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
88500,80.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
77000,76.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
85500,76.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
100000,86.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
160000,129.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
135000,105.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
175000,100.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
83500,80.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
95000,110.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
210000,140.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
109000,98.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
134500,95.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
87200,92.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
125000,100.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
210000,140.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
85000,90.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
96000,85.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
72000,98.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
177000,115.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
71000,82.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
100000,100.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
69000,82.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
315000,200.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
682,86.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
75000,94.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
120000,85.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
120000,90.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
90000,87.0,4,new,"Tashkent, Almazar district","June 25, 2023"
65000,83.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
84000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
135000,75.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
77400,100.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
95000,100.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
165000,175.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
110000,105.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
86000,76.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
103000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
88500,100.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
157000,102.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
123000,95.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
146000,100.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
133813,85.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
67000,92.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
117000,88.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
73500,102.31,4,new,"Tashkent, Sergeli district","June 25, 2023"
82500,95.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
126000,90.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
87000,92.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
90000,84.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
178000,240.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
185000,115.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
86500,86.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
102000,80.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
160000,138.0,4,new,"Tashkent, Almazar district","June 25, 2023"
90000,92.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
120000,113.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
80000,94.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
135000,100.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
71000,65.0,4,new,"Tashkent, Uchtepinsky district","June 25, 2023"
365000,170.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
125000,130.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
90000,82.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
81000,100.0,4,new,"Tashkent, Almazar district","June 25, 2023"
78000,92.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
78000,90.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
86000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
87000,87.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
82500,92.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
110000,96.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
99000,95.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
69000,95.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
165000,118.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
83000,106.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
81000,80.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
120000,94.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
85500,85.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
98500,87.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
85000,96.8,4,new,"Tashkent, Sergeli district","June 25, 2023"
165000,120.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
84000,100.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
118000,94.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
85000,100.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
77000,90.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
86999,92.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
95000,90.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
92500,92.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
121000,96.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
107000,92.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
70500,92.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
86000,48.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
90000,90.0,4,new,"Tashkent, Almazar district","June 25, 2023"
75000,98.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
95000,80.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
75000,92.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
135000,80.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
85500,96.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
115000,115.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
300000,160.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
92000,101.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
73000,95.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
110000,100.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
118000,100.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
68000,81.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
170000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
115000,93.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
75000,81.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
85000,120.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
110000,86.0,4,new,"Tashkent, Yashnabad district","June 25, 2023"
84500,92.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
78800,86.0,4,new,"Tashkent, Shaikhantahur district","June 25, 2023"
95000,76.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
80000,92.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
80000,72.0,4,new,"Tashkent, Yakkasarai district","June 25, 2023"
65000,83.0,4,new,"Tashkent, Almazar district","June 25, 2023"
94500,84.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
85000,98.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
113000,92.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
124000,118.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
82500,98.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
87000,95.0,4,new,"Tashkent, Almazar district","June 25, 2023"
63000,82.0,4,new,"Tashkent, Almazar district","June 25, 2023"
186000,95.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
96000,105.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
95000,92.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
91000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
205000,165.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
117000,90.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
77000,96.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
83000,91.0,4,new,"Tashkent, Yunusabad district","June 25, 2023"
160000,130.0,4,new,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
200000,176.0,4,new,"Tashkent, Mirabad district","June 25, 2023"
112000,90.0,4,new,"Tashkent, Chilanzar district","June 25, 2023"
77000,96.0,4,new,"Tashkent, Sergeli district","June 25, 2023"
